Protein_1	Protein_2	Interaction_label
ANAPC13	CDC20	1
ANAPC13	CDC23	1
ANAPC13	CDC26	1
ANAPC13	CDC27	1
ANAPC13	FZR1	1
ANAPC13	UBE2C	1
ANAPC15	ANAPC16	1
ANAPC15	ANAPC2	1
ANAPC15	ANAPC4	1
ANAPC15	ANAPC5	1
ANAPC15	ANAPC7	1
ANAPC15	CDC16	1
ANAPC15	CDC20	1
ANAPC15	CDC23	1
ANAPC15	CDC26	1
ANAPC15	CDC27	1
ANAPC15	FZR1	1
ANAPC15	NEK2	1
ANAPC16	ANAPC2	1
ANAPC16	ANAPC4	1
ANAPC16	ANAPC5	1
ANAPC16	ANAPC7	1
ANAPC16	BUB1B	1
ANAPC16	BUB3	1
ANAPC16	CDC16	1
ANAPC16	CDC20	1
ANAPC16	CDC23	1
ANAPC16	CDC26	1
ANAPC16	CDC27	1
ANAPC16	MAD2L1	1
ANAPC16	UBE2C	1
ANAPC2	ANAPC4	1
ANAPC2	ANAPC5	1
ANAPC2	ANAPC7	1
ANAPC2	BUB1B	1
ANAPC2	CDC16	1
ANAPC2	CDC20	1
ANAPC2	CDC23	1
ANAPC2	CDC26	1
ANAPC2	CDC27	1
ANAPC2	FZR1	1
ANAPC2	MAD2L1	1
ANAPC2	PTTG1	1
ANAPC2	UBE2C	1
ANAPC2	UBE2D2	1
ANAPC2	UBE2S	1
ANAPC4	ANAPC5	1
ANAPC4	ANAPC7	1
ANAPC4	BUB1B	1
ANAPC4	BUB3	1
ANAPC4	CCNA2	1
ANAPC4	CCNB1	1
ANAPC4	CDC16	1
ANAPC4	CDC20	1
ANAPC4	CDC23	1
ANAPC4	CDC26	1
ANAPC4	CDC27	1
ANAPC4	CDK1	1
ANAPC4	FZR1	1
ANAPC4	MAD2L1	1
ANAPC4	NEK2	1
ANAPC4	UBE2S	1
ANAPC5	ANAPC7	1
ANAPC5	BUB1B	1
ANAPC5	BUB3	1
ANAPC5	CDC16	1
ANAPC5	CDC20	1
ANAPC5	CDC23	1
ANAPC5	CDC26	1
ANAPC5	CDC27	1
ANAPC5	FZR1	1
ANAPC5	MAD2L1	1
ANAPC5	UBE2C	1
ANAPC5	UBE2S	1
ANAPC7	BUB1B	1
ANAPC7	CDC16	1
ANAPC7	CDC20	1
ANAPC7	CDC23	1
ANAPC7	CDC26	1
ANAPC7	CDC27	1
ANAPC7	FZR1	1
ANAPC7	MAD2L1	1
ANAPC7	NEK2	1
ANAPC7	UBE2C	1
ANAPC7	UBE2S	1
ANG	RNH1	1
ANGPT1	ANGPT2	1
ANGPT1	ITGA5	1
ANGPT1	TEK	1
ANGPT2	TEK	1
ANGPT2	VEGFA	1
ANGPT4	TEK	1
ANGPTL3	ITGAV	1
ANGPTL3	ITGB3	1
ANK1	CD44	1
ANK1	L1CAM	1
ANK1	NFASC	1
ANK1	SPTA1	1
ANK1	SPTBN1	1
ANK1	TIAM1	1
ANK2	L1CAM	1
ANK2	NRCAM	1
ANK2	SPTBN1	1
ANK3	SCN1B	1
ANK3	SCN2A	1
ANK3	SCN5A	1
ANK3	SPTBN4	1
ANK3	TIAM1	1
ANKRA2	HDAC4	1
ANKRA2	HDAC5	1
ANKRA2	LRP2	1
ANKRA2	RFX5	1
ANKRA2	RFX7	1
ANKRD1	MYPN	1
ANKRD2	TP53	1
ANKRD27	VAMP7	1
ANKS4B	USH1C	1
ANKZF1	VCP	1
ANLN	RHOA	1
ANO1	CFTR	1
ANP32A	APEX1	1
ANP32A	ELAVL1	1
ANP32A	ESR1	1
ANP32A	SET	1
ANP32A	XPO1	1
ANP32E	UCHL5	1
ANXA1	DYSF	1
ANXA1	FPR1	1
ANXA1	GNB2	1
ANXA1	S100A11	1
ANXA11	ANXA2	1
ANXA2	CDC42	1
ANXA2	DYSF	1
ANXA2	PCSK9	1
ANXA2	PLG	1
ANXA2	S100A10	1
ANXA2	S100A4	1
AOC2	AOC3	1
AP1B1	AP1G1	1
AP1B1	AP1M1	1
AP1B1	AP1M2	1
AP1B1	AP1S2	1
AP1B1	AP1S3	1
AP1B1	AP2A1	1
AP1B1	AP2A2	1
AP1B1	AP2M1	1
AP1B1	AP2S1	1
AP1B1	ARF1	1
AP1B1	CLTC	1
AP1B1	HIP1R	1
AP1B1	NECAP1	1
AP1B1	SNX9	1
AP1G1	AP1M1	1
AP1G1	AP1M2	1
AP1G1	AP1S2	1
AP1G1	AP2B1	1
AP1G1	AP2M1	1
AP1G1	AP2S1	1
AP1G1	ARF1	1
AP1G1	CLTC	1
AP1G1	NECAP1	1
AP1G1	SYNRG	1
AP1G2	AP1M2	1
AP1G2	AP1S2	1
AP1G2	AP2M1	1
AP1G2	SYNRG	1
AP1M1	AP1M2	1
AP1M1	AP1S2	1
AP1M1	AP2B1	1
AP1M1	CPD	1
AP1M1	GAK	1
AP1M2	AP1S2	1
AP1M2	AP1S3	1
AP1M2	AP2B1	1
AP1M2	GAK	1
AP1M2	NECAP1	1
AP1S2	AP2B1	1
AP1S2	AP2M1	1
AP1S2	CLTA	1
AP1S2	SYNRG	1
AP1S3	ARF1	1
AP2A1	AP2A2	1
AP2A1	AP2B1	1
AP2A1	AP2M1	1
AP2A1	AP2S1	1
AP2A1	ARRB1	1
AP2A1	BIN1	1
AP2A1	CLTB	1
AP2A1	CLTC	1
AP2A1	DAB2	1
AP2A1	DNM2	1
AP2A1	DPYSL2	1
AP2A1	EGFR	1
AP2A1	EPN1	1
AP2A1	EPS15	1
AP2A1	FCHO1	1
AP2A1	FCHO2	1
AP2A1	GAK	1
AP2A1	HIP1	1
AP2A1	L1CAM	1
AP2A1	NTRK1	1
AP2A1	NUMB	1
AP2A1	OCRL	1
AP2A1	PICALM	1
AP2A1	REPS1	1
AP2A1	REPS2	1
AP2A1	SAR1A	1
AP2A1	SNX9	1
AP2A1	SYNJ1	1
AP2A2	AP2B1	1
AP2A2	AP2M1	1
AP2A2	AP2S1	1
AP2A2	BIN1	1
AP2A2	CLTB	1
AP2A2	CLTC	1
AP2A2	DAB2	1
AP2A2	DNAJC6	1
AP2A2	DNM1	1
AP2A2	EGFR	1
AP2A2	EPN1	1
AP2A2	EPS15	1
AP2A2	FCHO1	1
AP2A2	FCHO2	1
AP2A2	GAK	1
AP2A2	HTT	1
AP2A2	NTRK1	1
AP2A2	NUMB	1
AP2A2	OCRL	1
AP2A2	REPS1	1
AP2A2	SLC2A8	1
AP2A2	SNAP91	1
AP2A2	SNX9	1
AP2B1	AP2M1	1
AP2B1	AP2S1	1
AP2B1	ARRB1	1
AP2B1	ARRB2	1
AP2B1	CLTB	1
AP2B1	CLTC	1
AP2B1	DAB2	1
AP2B1	EGFR	1
AP2B1	EPN1	1
AP2B1	EPS15	1
AP2B1	GAK	1
AP2B1	HIP1	1
AP2B1	ITSN1	1
AP2B1	LDLRAP1	1
AP2B1	NTRK1	1
AP2B1	OCRL	1
AP2B1	PICALM	1
AP2B1	SLC2A8	1
AP2B1	SNAP91	1
AP2B1	SNX9	1
AP2B1	TFRC	1
AP2M1	AP2S1	1
AP2M1	ARFGAP1	1
AP2M1	ARRB2	1
AP2M1	CD22	1
AP2M1	CD3D	1
AP2M1	CLTB	1
AP2M1	CLTC	1
AP2M1	DAB2	1
AP2M1	DVL2	1
AP2M1	EGFR	1
AP2M1	EHD2	1
AP2M1	EPN1	1
AP2M1	EPS15	1
AP2M1	EPS15L1	1
AP2M1	FCHO2	1
AP2M1	GAK	1
AP2M1	HSPA8	1
AP2M1	ITSN1	1
AP2M1	ITSN2	1
AP2M1	MYO6	1
AP2M1	NECAP1	1
AP2M1	OCRL	1
AP2M1	PICALM	1
AP2M1	REPS1	1
AP2M1	REPS2	1
AP2M1	RPS27A	1
AP2M1	SNX9	1
AP2M1	STON2	1
AP2M1	SYNJ1	1
AP2M1	UBC	1
AP2S1	CLTB	1
AP2S1	EGFR	1
AP2S1	EPS15	1
AP2S1	EPS15L1	1
AP2S1	FCHO2	1
AP2S1	ITSN1	1
AP2S1	ITSN2	1
AP2S1	OCRL	1
AP2S1	REPS1	1
AP2S1	STON2	1
AP2S1	UBB	1
AP3B1	AP3D1	1
AP3B1	AP3M1	1
AP3B1	AP3S1	1
AP3B1	ARF1	1
AP3B1	ARRB1	1
AP3B1	ARRB2	1
AP3B1	KSR1	1
AP3D1	AP3M1	1
AP3D1	AP3S1	1
AP3M1	AP3S1	1
AP4B1	AP4E1	1
AP4B1	AP4M1	1
AP4E1	AP4M1	1
AP4E1	ARF1	1
AP5B1	AP5S1	1
APAF1	BCL2L1	1
APAF1	CASP3	1
APAF1	CASP4	1
APAF1	CASP8	1
APAF1	CASP9	1
APAF1	CYCS	1
APBA1	APP	1
APBA1	CASK	1
APBA1	LIN7B	1
APBA1	LIN7C	1
APBA1	NRXN1	1
APBA1	STX1A	1
APBA1	STXBP1	1
APBA2	APP	1
APBA2	NECAB3	1
APBA2	NRXN1	1
APBA2	STXBP1	1
APBB1	APLP1	1
APBB1	APLP2	1
APBB1	APP	1
APBB1	KAT5	1
APBB1	MAPK8	1
APBB2	APLP1	1
APBB2	APLP2	1
APBB2	APP	1
APC	ARHGEF4	1
APC	AXIN1	1
APC	AXIN2	1
APC	BTRC	1
APC	CSNK1A1	1
APC	CSNK1E	1
APC	CTBP1	1
APC	CTNNA1	1
APC	CTNNB1	1
APC	CTNNBIP1	1
APC	DVL1	1
APC	DVL2	1
APC	GSK3B	1
APC	JUP	1
APC	PPP2CA	1
APC	PPP2R5A	1
APC	SIAH1	1
APC	SPATA13	1
APC	ZRANB1	1
APC2	AXIN2	1
APC2	CTNNB1	1
APEX1	FEN1	1
APEX1	HMGB2	1
APEX1	MUTYH	1
APEX1	NME1	1
APEX1	PCNA	1
APEX1	POLB	1
APEX1	RPA1	1
APEX1	RPA2	1
APEX1	RPA3	1
APEX1	SET	1
APEX1	TP53	1
APEX1	XRCC1	1
APH1A	NCSTN	1
APH1A	PSEN1	1
APH1A	PSEN2	1
APH1A	PSENEN	1
APH1A	TMED10	1
APH1B	NCSTN	1
APH1B	PSEN1	1
APH1B	PSEN2	1
APH1B	PSENEN	1
APLF	LIG4	1
APLF	PRKDC	1
APLF	XRCC1	1
APLF	XRCC4	1
APLF	XRCC5	1
APLF	XRCC6	1
APLN	APLNR	1
APOA1	APOA2	1
APOA1	APOB	1
APOA1	APOC1	1
APOA1	APOC3	1
APOA1	APOL1	1
APOA1	APP	1
APOA1	CETP	1
APOA1	HP	1
APOA1	HPR	1
APOA1	LCAT	1
APOA1	MIS12	1
APOA1	PLTP	1
APOA1	PON1	1
APOA1	SCARB1	1
APOA2	APOB	1
APOA2	APOC1	1
APOA2	APOC2	1
APOA2	APOE	1
APOA2	APOF	1
APOA2	LCAT	1
APOA2	PLTP	1
APOA5	FAM20C	1
APOA5	LPL	1
APOB	APOC2	1
APOB	APOE	1
APOB	HSPA8	1
APOB	LDLR	1
APOB	LIPC	1
APOB	MTTP	1
APOBEC3F	APOBEC3G	1
APOC2	APOE	1
APOC2	LPL	1
APOC3	HNF4A	1
APOE	APP	1
APOE	HP	1
APOE	LCAT	1
APOE	LDLR	1
APOE	LRP1	1
APOE	LRP2	1
APOE	LRP8	1
APOE	MAPT	1
APOE	PLTP	1
APOE	SORL1	1
APOE	VLDLR	1
APOH	LPA	1
APOL1	FAM20C	1
APOO	APOOL	1
APOOL	CHCHD3	1
APOOL	CHCHD6	1
APOOL	DNAJC11	1
APOOL	IMMT	1
APOOL	MTX1	1
APOOL	MTX2	1
APOOL	SAMM50	1
APP	BACE1	1
APP	CLU	1
APP	FAM20C	1
APP	GAPDH	1
APP	GPC1	1
APP	ITM2B	1
APP	LRP1	1
APP	MAPK8IP1	1
APP	NAE1	1
APP	NGFR	1
APP	NOTCH1	1
APP	PSEN1	1
APP	SORL1	1
APP	TNFRSF21	1
APP	TTR	1
APPBP2	AR	1
APPL1	DCC	1
APPL1	OCRL	1
APPL1	RAB5A	1
APRT	GMPS	1
APRT	HPRT1	1
APTX	XRCC1	1
APTX	XRCC4	1
AQR	BCAS2	1
AQR	BUD31	1
AQR	CD2BP2	1
AQR	CDC40	1
AQR	CDC5L	1
AQR	CRNKL1	1
AQR	CWC15	1
AQR	CWC22	1
AQR	DHX15	1
AQR	DHX8	1
AQR	EFTUD2	1
AQR	EIF4A3	1
AQR	ELAVL2	1
AQR	GCFC2	1
AQR	HNRNPA1	1
AQR	ISY1	1
AQR	MAGOH	1
AQR	MAGOHB	1
AQR	PLRG1	1
AQR	PPIE	1
AQR	PPIL1	1
AQR	PQBP1	1
AQR	PRPF19	1
AQR	PRPF8	1
AQR	RBM22	1
AQR	RBM8A	1
AQR	SF3A2	1
AQR	SF3B1	1
AQR	SNRNP200	1
AQR	SNRNP40	1
AQR	SNRPA1	1
AQR	SNRPB	1
AQR	SNRPB2	1
AQR	SNRPD1	1
AQR	SNRPD2	1
AQR	SNRPD3	1
AQR	SNRPE	1
AQR	SNRPF	1
AQR	SNRPG	1
AQR	SNRPN	1
AQR	SNW1	1
AQR	SRRM2	1
AQR	SYF2	1
AQR	TFIP11	1
AQR	XAB2	1
AQR	ZNF830	1
AR	CASP8	1
AR	CCND1	1
AR	CCND3	1
AR	CDK6	1
AR	CREBBP	1
AR	CTNNB1	1
AR	EP300	1
AR	EZH2	1
AR	FKBP4	1
AR	FKBP5	1
AR	FOXA1	1
AR	FOXO1	1
AR	GAPDH	1
AR	HSP90AA1	1
AR	HSP90AB1	1
AR	KAT5	1
AR	KAT7	1
AR	KDM1A	1
AR	KLK2	1
AR	KLK3	1
AR	MED1	1
AR	NCOA1	1
AR	NCOA2	1
AR	NCOR1	1
AR	NR0B1	1
AR	NR3C1	1
AR	NR3C2	1
AR	PELP1	1
AR	PIK3R1	1
AR	PRDX1	1
AR	PTGES3	1
AR	SART3	1
AR	SMAD3	1
AR	SMAD4	1
AR	SRC	1
AR	SUMO1	1
AR	TCF20	1
AR	TCF7L2	1
AR	TMPRSS2	1
AR	TNK2	1
AR	TP53	1
AR	TRIM68	1
AR	UBE2I	1
AR	USP12	1
AR	USP26	1
AR	WDR48	1
AR	ZMIZ1	1
AR	ZMIZ2	1
ARAF	BRAF	1
ARAF	HRAS	1
ARAF	KRAS	1
ARAF	MAP2K1	1
ARAF	MAP2K2	1
ARAF	NRAS	1
ARAF	RAF1	1
ARAF	RRAS	1
ARAF	RRAS2	1
ARAF	YWHAB	1
ARCN1	COPA	1
ARCN1	COPB1	1
ARCN1	COPB2	1
ARCN1	COPE	1
ARCN1	COPG1	1
ARCN1	KLC1	1
ARCN1	TMED10	1
ARCN1	TMED9	1
AREG	EGFR	1
AREL1	UBC	1
AREL1	UBE2D1	1
AREL1	UBE2D2	1
AREL1	UBE2D3	1
ARF1	ARF4	1
ARF1	ARF5	1
ARF1	ARFGAP1	1
ARF1	ARFGAP2	1
ARF1	ARFGAP3	1
ARF1	ARFIP2	1
ARF1	ARHGAP21	1
ARF1	ASAP1	1
ARF1	COPB1	1
ARF1	COPE	1
ARF1	COPG1	1
ARF1	CYTH1	1
ARF1	CYTH2	1
ARF1	GGA1	1
ARF1	GGA2	1
ARF1	GGA3	1
ARF1	GOSR2	1
ARF1	KDELR1	1
ARF1	PLD1	1
ARF1	PLEKHA8	1
ARF1	RAB11A	1
ARF1	RAB11B	1
ARF1	RAB1A	1
ARF1	RAB1B	1
ARF1	RAB5C	1
ARF1	TMED10	1
ARF1	TMED2	1
ARF4	BET1	1
ARF4	EGFR	1
ARF4	RAB11A	1
ARF4	RAB11FIP3	1
ARF4	RAB3IP	1
ARF6	CYTH2	1
ARF6	EXOC5	1
ARF6	GGA3	1
ARF6	ITSN1	1
ARF6	KIF23	1
ARF6	PIP5K1A	1
ARF6	PIP5K1C	1
ARF6	RAB11FIP3	1
ARF6	SPAG9	1
ARFGAP1	ARFGAP2	1
ARFGAP1	ARFGAP3	1
ARFGAP1	COPA	1
ARFGAP1	KDELR1	1
ARFGAP1	LRRK2	1
ARFGAP1	TMED2	1
ARFGAP2	BET1	1
ARFGAP3	BET1	1
ARFGEF1	NCL	1
ARFIP2	ARL1	1
ARFIP2	RAC1	1
ARG1	ARG2	1
ARHGAP1	CDC42	1
ARHGAP10	CDC42	1
ARHGAP10	PAK2	1
ARHGAP10	PKN3	1
ARHGAP24	FLNA	1
ARHGAP26	PTK2	1
ARHGAP29	RAP2A	1
ARHGAP31	CDC42	1
ARHGAP32	CTNNB1	1
ARHGAP32	DLG4	1
ARHGAP32	NTRK1	1
ARHGAP35	CDC42	1
ARHGAP35	RAC1	1
ARHGAP35	RASA1	1
ARHGAP35	RHOA	1
ARHGAP35	RND1	1
ARHGAP35	RND3	1
ARHGAP35	SRC	1
ARHGAP5	RHOA	1
ARHGAP8	SH3GL1	1
ARHGDIA	CDC42	1
ARHGDIA	MSN	1
ARHGDIA	NGFR	1
ARHGDIA	RAC1	1
ARHGDIA	RAC2	1
ARHGDIA	RAC3	1
ARHGDIA	RHOA	1
ARHGDIA	RHOB	1
ARHGDIA	RHOC	1
ARHGDIA	RHOG	1
ARHGDIA	RHOH	1
ARHGDIB	CDC42	1
ARHGDIB	RAC1	1
ARHGDIB	RAC2	1
ARHGDIB	RAC3	1
ARHGDIB	RHOA	1
ARHGDIB	RHOC	1
ARHGDIB	RHOH	1
ARHGDIG	CDC42	1
ARHGDIG	RAC1	1
ARHGDIG	RHOA	1
ARHGDIG	RHOB	1
ARHGDIG	RHOG	1
ARHGDIG	RHOH	1
ARHGEF1	CD44	1
ARHGEF1	GNA13	1
ARHGEF1	RHOA	1
ARHGEF1	RHOB	1
ARHGEF1	RHOC	1
ARHGEF11	GNA12	1
ARHGEF11	GNA13	1
ARHGEF11	PLXNB1	1
ARHGEF11	RHOA	1
ARHGEF11	RHOC	1
ARHGEF12	GNA12	1
ARHGEF12	GNA13	1
ARHGEF12	PLXNB1	1
ARHGEF12	PLXNB2	1
ARHGEF12	RHOA	1
ARHGEF12	RHOC	1
ARHGEF15	EPHA4	1
ARHGEF18	RHOA	1
ARHGEF2	RHOA	1
ARHGEF3	RHOA	1
ARHGEF4	CDC42	1
ARHGEF4	RAC1	1
ARHGEF4	SPATA13	1
ARHGEF6	ARHGEF7	1
ARHGEF6	CDC42	1
ARHGEF6	GIT1	1
ARHGEF6	GIT2	1
ARHGEF6	PAK1	1
ARHGEF6	PAK2	1
ARHGEF6	PAK3	1
ARHGEF6	PARVB	1
ARHGEF6	RAC1	1
ARHGEF7	CBL	1
ARHGEF7	CDC42	1
ARHGEF7	EGFR	1
ARHGEF7	GIT1	1
ARHGEF7	GIT2	1
ARHGEF7	NCK1	1
ARHGEF7	NCK2	1
ARHGEF7	PAK1	1
ARHGEF7	PAK2	1
ARHGEF7	PAK3	1
ARHGEF7	PXN	1
ARHGEF7	RAC1	1
ARHGEF9	GPHN	1
ARID1A	ARID1B	1
ARID1A	DPF2	1
ARID1A	DPF3	1
ARID1A	JUN	1
ARID1A	NR3C1	1
ARID1A	PBRM1	1
ARID1A	PHF10	1
ARID1A	SMARCA2	1
ARID1A	SMARCA4	1
ARID1A	SMARCB1	1
ARID1A	SMARCC1	1
ARID1A	SMARCC2	1
ARID1A	SMARCD1	1
ARID1A	SMARCD2	1
ARID1A	SMARCD3	1
ARID1A	SMARCE1	1
ARID1A	SS18	1
ARID1A	TP53	1
ARID1B	DPF2	1
ARID1B	DPF3	1
ARID1B	PRMT5	1
ARID1B	SMARCA2	1
ARID1B	SMARCA4	1
ARID1B	SMARCB1	1
ARID1B	SMARCC1	1
ARID1B	SMARCC2	1
ARID1B	SMARCD1	1
ARID1B	SMARCD2	1
ARID1B	SMARCD3	1
ARID1B	SMARCE1	1
ARID2	BRD7	1
ARID2	DPF3	1
ARID2	PBRM1	1
ARID2	SMARCA4	1
ARID2	SMARCB1	1
ARID2	SMARCC1	1
ARID2	SMARCC2	1
ARID2	SMARCD1	1
ARID2	SMARCE1	1
ARID4A	ARID4B	1
ARID4A	BRMS1	1
ARID4A	HDAC1	1
ARID4A	HDAC2	1
ARID4A	ING2	1
ARID4A	RBBP4	1
ARID4A	RBBP7	1
ARID4A	SAP30	1
ARID4B	HDAC1	1
ARID4B	HDAC2	1
ARID4B	ING2	1
ARID4B	RBBP7	1
ARID4B	SAP30	1
ARID4B	SIN3A	1
ARID4B	SUDS3	1
ARIH1	EIF4E2	1
ARIH1	UBE2L3	1
ARIH1	UBE2L6	1
ARIH1	UBE2N	1
ARIH2	UBC	1
ARIH2	UBE2D1	1
ARIH2	UBE2D2	1
ARIH2	UBE2D3	1
ARIH2	UBE2D4	1
ARIH2	UBE2E1	1
ARIH2	UBE2E2	1
ARIH2	UBE2E3	1
ARIH2	UBE2L3	1
ARIH2	UBE2L6	1
ARIH2	UBE2N	1
ARIH2	UBE2R2	1
ARIH2	UBE2V1	1
ARL1	GCC2	1
ARL1	GOLGA4	1
ARL1	SCOC	1
ARL2	ARL2BP	1
ARL2	UNC119	1
ARL3	NPHP3	1
ARL3	RP2	1
ARL3	UNC119	1
ARL3	UNC119B	1
ARL4D	CYTH2	1
ARL6	BBIP1	1
ARL6	BBS1	1
ARL6	BBS2	1
ARL6	BBS4	1
ARL6	BBS7	1
ARL6	BBS9	1
ARL6	TTC8	1
ARMC8	GID4	1
ARMC8	GID8	1
ARMC8	MAEA	1
ARMC8	RANBP9	1
ARMC8	RMND5A	1
ARNT	ARNT2	1
ARNT	CREB1	1
ARNT	EP300	1
ARNT	EPAS1	1
ARNT	HEY2	1
ARNT	HIF1A	1
ARNT	HIF3A	1
ARNT	JUN	1
ARNT	LDHA	1
ARNT	NCOA1	1
ARNT	SIM1	1
ARNT	SP1	1
ARNT2	EPAS1	1
ARNT2	HIF1A	1
ARNT2	SIM1	1
ARNT2	SIM2	1
ARNTL	BHLHE40	1
ARNTL	CLOCK	1
ARNTL	CRY1	1
ARNTL	CRY2	1
ARNTL	CSNK1E	1
ARNTL	EP300	1
ARNTL	HLF	1
ARNTL	NPAS2	1
ARNTL2	CLOCK	1
ARPC1A	ARPC2	1
ARPC1A	ARPC3	1
ARPC1A	ARPC4	1
ARPC1A	ARPC5	1
ARPC1A	ARPC5L	1
ARPC1A	SH3GL1	1
ARPC1B	ARPC2	1
ARPC1B	ARPC3	1
ARPC1B	ARPC4	1
ARPC1B	ARPC5	1
ARPC1B	ARPC5L	1
ARPC1B	MYH9	1
ARPC1B	MYO1C	1
ARPC1B	WAS	1
ARPC1B	WASL	1
ARPC2	ARPC3	1
ARPC2	ARPC4	1
ARPC2	ARPC5	1
ARPC2	ARPC5L	1
ARPC2	CFTR	1
ARPC2	CTTN	1
ARPC2	MYH9	1
ARPC2	SH3GL1	1
ARPC2	WAS	1
ARPC2	WASL	1
ARPC3	ARPC4	1
ARPC3	ARPC5	1
ARPC3	ARPC5L	1
ARPC3	CTTN	1
ARPC3	MYH9	1
ARPC3	MYO1C	1
ARPC3	WAS	1
ARPC3	WASF2	1
ARPC3	WASL	1
ARPC4	ARPC5	1
ARPC4	ARPC5L	1
ARPC4	CFTR	1
ARPC4	CTTN	1
ARPC4	MYH9	1
ARPC4	SH3GL1	1
ARPC4	WAS	1
ARPC4	WASL	1
ARPC5	CDC42	1
ARPC5	EGFR	1
ARPC5	SH3GL1	1
ARPC5	UBB	1
ARRB1	ARRB2	1
ARRB1	CCR5	1
ARRB1	CHRM1	1
ARRB1	CLTC	1
ARRB1	CXCR2	1
ARRB1	CYTH2	1
ARRB1	DVL2	1
ARRB1	FGR	1
ARRB1	GNB1	1
ARRB1	GRK5	1
ARRB1	HCK	1
ARRB1	MAP2K4	1
ARRB1	MAPK1	1
ARRB1	MAPK3	1
ARRB1	NOTCH1	1
ARRB1	SMO	1
ARRB1	SRC	1
ARRB1	USP33	1
ARRB2	AVPR2	1
ARRB2	CLTC	1
ARRB2	CTTN	1
ARRB2	CXCR4	1
ARRB2	CYTH2	1
ARRB2	DVL2	1
ARRB2	ENG	1
ARRB2	FZD4	1
ARRB2	KIF3A	1
ARRB2	LHCGR	1
ARRB2	MAP2K1	1
ARRB2	MAP2K4	1
ARRB2	MAPK1	1
ARRB2	MAPK10	1
ARRB2	MAPK3	1
ARRB2	NFKBIA	1
ARRB2	NPHS1	1
ARRB2	RAB5C	1
ARRB2	RAF1	1
ARRB2	SMO	1
ARRB2	SRC	1
ARRB2	TBXA2R	1
ARRB2	TGFBR3	1
ARRB2	UBC	1
ARRB2	USP33	1
ARTN	GFRA3	1
ASAH1	SMPD1	1
ASAP1	PTK2	1
ASAP1	RAB11FIP3	1
ASAP1	SRC	1
ASB1	CAND1	1
ASB1	CUL5	1
ASB1	RNF7	1
ASB12	CUL5	1
ASB12	RNF7	1
ASB2	CAND1	1
ASB2	CUL5	1
ASB2	DCUN1D3	1
ASB2	RNF7	1
ASB2	UBC	1
ASB2	UBE2D1	1
ASB4	CUL2	1
ASB4	CUL5	1
ASB4	GPS1	1
ASB4	RNF7	1
ASB4	UBE2D1	1
ASB9	CKB	1
ASB9	CKMT1A	1
ASB9	CUL5	1
ASB9	UBB	1
ASB9	UBE2D1	1
ASCC1	ASCC2	1
ASCC1	ASCC3	1
ASCC1	TRIP4	1
ASCC2	ASCC3	1
ASCC2	TRIP4	1
ASCC3	TRIP4	1
ASCL1	NEUROG2	1
ASCL1	TCF3	1
ASCL1	TCF4	1
ASCL3	TCF3	1
ASF1A	CABIN1	1
ASF1A	CHEK2	1
ASF1A	HIRA	1
ASF1A	MCM2	1
ASF1A	MCM7	1
ASF1A	TAF1	1
ASF1A	UBN1	1
ASF1B	CHAF1B	1
ASF1B	HIRA	1
ASF1B	TAF1	1
ASGR1	ASGR2	1
ASGR1	CERS2	1
ASGR1	TG	1
ASH2L	CTNNB1	1
ASH2L	CXXC1	1
ASH2L	DPY30	1
ASH2L	EP300	1
ASH2L	HCFC1	1
ASH2L	HCFC2	1
ASH2L	KDM6A	1
ASH2L	KDM6B	1
ASH2L	KMT2A	1
ASH2L	KMT2B	1
ASH2L	KMT2C	1
ASH2L	KMT2D	1
ASH2L	KMT2E	1
ASH2L	MEN1	1
ASH2L	NCOA6	1
ASH2L	PAXIP1	1
ASH2L	PRMT1	1
ASH2L	PYGO2	1
ASH2L	RBBP5	1
ASH2L	SETD1A	1
ASH2L	SETD1B	1
ASH2L	WDR5	1
ASH2L	WDR5B	1
ASH2L	WDR82	1
ASIC2	PICK1	1
ASNS	ASS1	1
ASPH	TRDN	1
ASPSCR1	NSFL1C	1
ASPSCR1	UBXN2A	1
ASPSCR1	VCP	1
ASXL1	BAP1	1
ASXL1	EED	1
ASXL1	EZH1	1
ASXL1	EZH2	1
ASXL1	FOXK1	1
ASXL1	FOXK2	1
ASXL1	HCFC1	1
ASXL1	MBD5	1
ASXL1	OGT	1
ASXL1	SUZ12	1
ASXL2	BAP1	1
ASXL2	FOXK1	1
ASXL2	FOXK2	1
ASXL2	HCFC1	1
ASXL2	KDM1B	1
ASXL2	MBD5	1
ASXL2	OGT	1
ATAD2	ESR1	1
ATAD5	CHEK2	1
ATAD5	PCNA	1
ATAD5	RAD9A	1
ATAD5	RFC4	1
ATAD5	RFC5	1
ATF1	ATF2	1
ATF1	CREB1	1
ATF1	CREBBP	1
ATF1	CREM	1
ATF2	ATF3	1
ATF2	ATF4	1
ATF2	ATF7	1
ATF2	CREB1	1
ATF2	CREB5	1
ATF2	CREBBP	1
ATF2	EGR1	1
ATF2	EP300	1
ATF2	FOS	1
ATF2	JDP2	1
ATF2	JUN	1
ATF2	JUNB	1
ATF2	JUND	1
ATF2	KAT5	1
ATF2	RUVBL2	1
ATF2	SMAD3	1
ATF2	SMAD4	1
ATF3	ATF4	1
ATF3	DDIT3	1
ATF3	FOS	1
ATF3	JUN	1
ATF3	JUNB	1
ATF3	JUND	1
ATF3	SMAD3	1
